MfrDB/MfrDB0012	{| \sum_{i = 1}^{n} x_{i} y_{i} |^{2}} \leq \sum_{j = 1}^{n} {| x_{i} |^{2}} \sum_{k = 1}^{n} {| y_{i} |^{2}}
MfrDB/MfrDB2146	\lim_{n \to \infty} {n^{\frac{1}{n}}} = 1
MfrDB/MfrDB2014	| a + i b | = \sqrt{{x^{2}} + {y^{2}}}
MfrDB/MfrDB3216	a_{n} = a_{1} \cdot {q^{n - 1}}
MfrDB/MfrDB3283	\lim_{n \to \infty} ( x_{n} / y_{n} ) = L_{1} / L_{2}
MfrDB/MfrDB1495	E = E_{k} + E_{p}
MfrDB/MfrDB3870	\frac{a_{1} + a_{2} + {a^{3}}}{1 - x}
MfrDB/MfrDB3510	\lim_{x \to c} f ( x ) = f ( c )
MfrDB/MfrDB0022	\frac{1 - 2 + \frac{3}{4}}{{( 5 - 6 )^{7}}}
MfrDB/MfrDB3105	\lim_{y \to \infty} y \sin ( \frac{c}{y} ) = c
MfrDB/MfrDB2828	A ( x ) = \frac{1}{x} + \frac{1}{{x^{2}}} + B ( x )
MfrDB/MfrDB1674	12 - {x^{2}}
MfrDB/MfrDB0077	F ( x ) = \log | x | + 2
MfrDB/MfrDB3138	\lim_{n \to \infty} \frac{1}{{n^{p}}} = 0
MfrDB/MfrDB1437	a_{1} + a_{2}
MfrDB/MfrDB2300	\sqrt[3]{\frac{{z^{3}} + 2}{\sqrt{z} + 1}}
MfrDB/MfrDB0046	{e^{- 2 \pi i \alpha}} = \cos \alpha - i \cdot \sin \alpha
MfrDB/MfrDB0911	5 + 5
MfrDB/MfrDB1476	\int\limits_{a}^{b} f ( x ) dx = F ( b ) - F ( a )
MfrDB/MfrDB0032	\frac{\int \sqrt{1 + {y^{'} ( t )^{2}}} dt}{\int \sqrt{{x^{'} ( t )^{2}} + {y^{'} ( t )^{2}}} dt}
MfrDB/MfrDB1526	a x + b \lt c
MfrDB/MfrDB3181	f ( x , y ) = f_{1} ( x y ) + f_{2} ( \frac{x}{y} )
MfrDB/MfrDB0731	{x^{2}}
MfrDB/MfrDB1931	f ( x ) \cdot h ( x ) = ( x + 1 ) ( 2 x - 3 )
MfrDB/MfrDB0804	( 2 + 3 + 4 + 5 ) / 20
MfrDB/MfrDB1548	\frac{b}{{a^{2}} - a} - \frac{b}{a - 1}
MfrDB/MfrDB0062	f ( x_{n} ) \gt s - \frac{1}{n}
MfrDB/MfrDB2380	V = a \cdot b \cdot c
MfrDB/MfrDB3473	\lim_{n \to \infty} \frac{n !}{\sqrt{2 \pi n} ( \frac{n}{e} )} = 1
MfrDB/MfrDB3326	s_{n} = \sum_{k = 1}^{n} a_{k}
MfrDB/MfrDB1440	V = a \cdot b \cdot c
MfrDB/MfrDB2856	( \frac{1}{{m^{2}}} - \frac{3 m}{n} + \frac{2}{m n} )
MfrDB/MfrDB2145	\lim_{n \to \infty} x_{n} = L
MfrDB/MfrDB1796	\frac{10 0 !}{9 7 ! - 6 !}
MfrDB/MfrDB1746	1 + \tan^{2} y = \frac{1}{\cos^{2} y}
MfrDB/MfrDB2947	\frac{3 x + y}{z} = ( \frac{A - 1}{{x^{2}} + {y^{2}}} )
MfrDB/MfrDB0088	\frac{\frac{1}{2} - \frac{1}{3} + \frac{17}{9}}{32 + 1}
MfrDB/MfrDB1558	\log 5 + \log 4 x = 2
MfrDB/MfrDB3428	\int\limits_{0}^{1} \frac{{x^{3}}}{{e^{x}} - 1} dx = \frac{{\pi^{4}}}{15}
MfrDB/MfrDB1603	\lim_{n \to \infty} ( \sqrt{n + 2} - \sqrt{n} ) = 0
MfrDB/MfrDB3037	\lim_{n \to \infty} \frac{1}{{n^{p}}} = 0
MfrDB/MfrDB1613	a + b = {c^{2}}
MfrDB/MfrDB3192	m ( b - a ) \leq \int\limits_{a}^{b} f ( x ) dx \leq M ( b - a )
MfrDB/MfrDB0037	\int\limits_{- \infty}^{\infty} ( f ( x ) - x ) dx
MfrDB/MfrDB1460	{2^{x + 1}} - {2^{x}} = 16
MfrDB/MfrDB0374	3 x = 50
MfrDB/MfrDB3230	3 {a^{2}} {b^{3}} + 5 {a^{3}} {b^{2}} - \frac{{a^{5}} {b^{8}}}{2}
MfrDB/MfrDB2584	{3^{2}} - 1 = 8
MfrDB/MfrDB1367	1 + 1
MfrDB/MfrDB2836	{x^{2}} - x - 6 \lt 0
MfrDB/MfrDB1944	| a + i b | = \sqrt{{x^{2}} + {y^{2}}}
MfrDB/MfrDB3231	{( x + 1 )^{n + 1}} = ( x + 1 ) {( x + 1 )^{n}}
MfrDB/MfrDB2299	s_{n} = \sum_{k = 1}^{n} a_{k}
MfrDB/MfrDB2804	A ( x ) = \frac{1}{x} + \frac{1}{{x^{2}}} + B ( x )
MfrDB/MfrDB2883	\int\limits_{0}^{+ \infty} {x^{n}} {e^{- x}} dx = n !
MfrDB/MfrDB2546	f ( x , y ) = \frac{x}{y} + x y
MfrDB/MfrDB3242	{e^{\pi i}} + 1 = 0
MfrDB/MfrDB2004	a x + b \lt c
MfrDB/MfrDB0284	a
MfrDB/MfrDB1615	\frac{12 - 77}{38} + {b^{7}}
MfrDB/MfrDB3093	\lim_{n \to \infty} \frac{1}{{n^{p}}} = 0
MfrDB/MfrDB0064	\lim_{n \to \infty} f ( x_{n} ) = f ( \lim_{n \to \infty} x_{n} )
MfrDB/MfrDB1787	\frac{a_{1} + a_{2} + a_{3}}{1 - x}
MfrDB/MfrDB3341	E = E_{k} + E_{p}
MfrDB/MfrDB1970	v = v_{0} t - g {t^{2}}
MfrDB/MfrDB1287	\frac{{T_{1}^{2}}}{{T_{2}^{2}}} = \frac{{a_{1}^{3}}}{{a_{2}^{3}}}
MfrDB/MfrDB2099	2 \log ( x - 3 ) = \log ( 5 - x )
MfrDB/MfrDB3830	\sqrt{x} = 1 {0^{( l o g x ) / 2}}
MfrDB/MfrDB2549	\sin x = \sin ( x + 2 \pi k )
MfrDB/MfrDB0103	v = ( {a^{2}} - 2 b c ) \sqrt[3]{2}
MfrDB/MfrDB0596	y = {x^{2}} - 3
MfrDB/MfrDB2153	F ( x , y , z ) = G ( x , y ) + H ( y , z ) + 21
MfrDB/MfrDB3062	\sqrt[n]{\frac{n + 1}{{( n - 1 )^{2}}}}
MfrDB/MfrDB2586	\frac{a_{1} + a_{2} + {a^{3}}}{1 - x}
MfrDB/MfrDB1288	E = E_{k} + E_{p}
MfrDB/MfrDB3344	g ( 2 , 3 , 4 ) = 3 {4^{- 3}}
MfrDB/MfrDB2186	{a^{2}} + {b^{2}} = {c^{2}}
MfrDB/MfrDB0051	1 = \sin^{2} x + \cos^{2} x
MfrDB/MfrDB2934	\sum_{n = 1}^{\infty} ( b_{n} - b_{n + 1} )
MfrDB/MfrDB3251	\sum_{n = 1}^{\infty} {( \frac{\sum_{i = 1}^{n} a_{i}}{n} )^{p}} \lt {( \frac{p}{p - 1} )^{p}} \sum_{n = 1}^{\infty} {a_{n}^{p}}
MfrDB/MfrDB3121	\sum_{n = 0}^{\infty} f_{n} ( x )
MfrDB/MfrDB3292	a = b
MfrDB/MfrDB3120	| \int\limits_{a}^{b} f ( x ) dx | \leq \int\limits_{a}^{b} | f ( x ) | dx
MfrDB/MfrDB3178	g ( x , y ) = \sqrt[3]{x - y} + \sqrt{| x + y |}
MfrDB/MfrDB0199	5 \times ( 1 + 2 ) = 3 \times 5
MfrDB/MfrDB2968	{( \frac{1 + {x^{2}}}{1 + {y^{2}}} )^{t}} \leq {2^{| t |}} {( 1 + {( x - y )^{2}} )^{| t |}}
MfrDB/MfrDB2919	{( x + 1 )^{n + 1}} = ( x + 1 ) {( x + 1 )^{n}}
MfrDB/MfrDB3014	\lim_{n \to \infty} \frac{n !}{\sqrt{2 \pi n} ( \frac{n}{e} )} = 1
MfrDB/MfrDB3051	x_{1} = \frac{( 1 - \frac{2}{\sqrt{N - 1}} ) N}{L}
MfrDB/MfrDB0118	E = \frac{{n^{2}} {h^{2}}}{8 m {L^{2}}}
MfrDB/MfrDB3340	v = v_{0} t - g {t^{2}}
MfrDB/MfrDB1818	1234 + 5678 \gt 90
MfrDB/MfrDB1744	\sin \frac{\pi}{4} = \cos \frac{\pi}{4} = \frac{\sqrt{2}}{2}
MfrDB/MfrDB0079	\lim_{x \to a} \frac{f ( x )}{g ( x )} = \lim_{x \to a} \frac{f^{'} ( x )}{g^{'} ( x )}
MfrDB/MfrDB2917	\sqrt{{x^{2}}} = | x |
MfrDB/MfrDB1023	x + y = 4 + y
MfrDB/MfrDB3098	f ( x , y ) = f_{1} ( x y ) + f_{2} ( \frac{x}{y} )
MfrDB/MfrDB2844	v_{c} = v_{c - 1} ( \frac{r - c}{c} )
MfrDB/MfrDB2872	{( 1 + x )^{r}} \geq 1 + r x
MfrDB/MfrDB3158	\sum_{n = 1}^{\infty} {( \frac{\sum_{i = 1}^{n} a_{i}}{n} )^{p}} \lt {( \frac{p}{p - 1} )^{p}} \sum_{n = 1}^{\infty} {a_{n}^{p}}
MfrDB/MfrDB1616	\sin 32 \pi
MfrDB/MfrDB1374	2 + 2
MfrDB/MfrDB3194	\lim_{n \to \infty} ( x_{n} / y_{n} ) = L_{1} / L_{2}
MfrDB/MfrDB2682	11 + 12 = 3
MfrDB/MfrDB1697	\sqrt[3]{\frac{{z^{3}} + 2}{\sqrt{z} + 1}}
MfrDB/MfrDB1979	\lim_{n \to \infty} \frac{{n^{2}} + 3 n}{2 {n^{2}} + 1} = \frac{1}{2}
MfrDB/MfrDB2372	f^{'} ( x ) = \frac{1}{2 \sqrt{x}}
MfrDB/MfrDB3906	( {y^{4}} - 1 ) / ( {y^{2}} - 1 )
MfrDB/MfrDB2135	t = \frac{t_{0}}{\sqrt{1 - \frac{{v^{2}}}{{c^{2}}}}}
MfrDB/MfrDB2943	f ( x , y ) = f_{1} ( x y ) + f_{2} ( \frac{x}{y} )
MfrDB/MfrDB0070	( a + b ) + c = a + ( b + c )
MfrDB/MfrDB3415	\frac{5}{x + 1} + \frac{5}{{x^{2}} + x}
MfrDB/MfrDB3103	\sum_{n = 1}^{\infty} {( \frac{\sum_{i = 1}^{n} a_{i}}{n} )^{p}} \lt {( \frac{p}{p - 1} )^{p}} \sum_{n = 1}^{\infty} {a_{n}^{p}}
MfrDB/MfrDB0042	\sin ( 2 x ) = 2 \cdot \sin x \cdot \cos x
MfrDB/MfrDB1706	\int\limits_{0}^{\infty} \frac{\sin^{2} x}{{x^{2}}} dx = \frac{\pi}{2}
MfrDB/MfrDB3022	h ( x , y ) = {x^{y + \frac{1}{y}}}
MfrDB/MfrDB3399	\lim_{n \to \infty} \frac{1}{{n^{p}}} = 0
MfrDB/MfrDB1576	\int\limits_{0}^{1} \frac{{x^{3}}}{{e^{x}} - 1} dx = \frac{{\pi^{4}}}{15}
MfrDB/MfrDB2096	3 x - 5 \lt - 2
MfrDB/MfrDB1475	\int\limits_{0}^{1} \frac{{x^{3}}}{{e^{x}} - 1} dx = \frac{{\pi^{4}}}{15}
MfrDB/MfrDB2503	{2^{x + 1}} - 2 x = 16
MfrDB/MfrDB2821	\sum_{m = 0}^{M} \sum_{n = 0}^{N} a_{m , n}
MfrDB/MfrDB2502	2 l o g ( x - 3 ) = l o g ( 5 - x )
MfrDB/MfrDB0556	\sqrt{2}
MfrDB/MfrDB3443	\lim_{x \to 0} \frac{1 - \cos x}{x} = 0
MfrDB/MfrDB1266	\int\limits_{0}^{\infty} \frac{\sin^{2} x}{{x^{2}}} dx = \frac{\pi}{2}
MfrDB/MfrDB3445	\lim_{n \to \infty} ( \sqrt{n + 2} - \sqrt{n} ) = 0
MfrDB/MfrDB2103	s_{n} = \sum_{k = 1}^{n} a_{k}
MfrDB/MfrDB2325	\int {x^{n}} dx = \frac{{x^{n + 1}}}{n + 1} + C
MfrDB/MfrDB3494	\sum_{n = 0}^{\infty} f_{n} ( x )
MfrDB/MfrDB1880	\lim_{n \to \infty} x_{n} = L
MfrDB/MfrDB1838	3 x - 5 \lt - 2
MfrDB/MfrDB1715	\int\limits_{a}^{a} f ( x ) dx = 0
MfrDB/MfrDB0212	1 + 2 + 3
MfrDB/MfrDB2747	F ( x , y , z ) = G ( x , y ) + H ( y , z ) + 21
MfrDB/MfrDB0892	a = b + 1
MfrDB/MfrDB1477	\int\limits_{0}^{1} \sqrt{x} dx
MfrDB/MfrDB1632	{k^{2}} \geq \sqrt{p + 3}
MfrDB/MfrDB1540	1234 + 5678 \gt 90
MfrDB/MfrDB3484	\frac{{2^{5}}}{3 + 1}
MfrDB/MfrDB1631	\lim_{x \to 3} {x^{2}} = 9
MfrDB/MfrDB1538	a_{1} + a_{2}
MfrDB/MfrDB2094	( y - 3 ) ( y + 3 ) + y ( y + 3 ) = 0
MfrDB/MfrDB2090	\frac{\sqrt{99 {x^{7}}}}{11 {x^{3}}}
MfrDB/MfrDB1673	\frac{a_{1} + a_{2} + {a^{3}}}{1 - x}
MfrDB/MfrDB1441	{3^{2}} - 1 = 8
MfrDB/MfrDB3053	\int\limits_{a}^{a} f ( x ) dx = 0
MfrDB/MfrDB2120	\int\limits_{0}^{1} \int\limits_{0}^{1} {x^{2}} {y^{2}} dx dy
MfrDB/MfrDB1001	c = 10
MfrDB/MfrDB1315	f ( x ) \cdot h ( x ) = ( x + 1 ) ( 2 x - 3 )
MfrDB/MfrDB3185	h ( x , y ) = {x^{y + \frac{1}{y}}}
MfrDB/MfrDB2587	{( 12 - x )^{2}}
MfrDB/MfrDB1911	a_{n} = a_{1} \cdot {q^{n - 1}}
MfrDB/MfrDB2835	x \lt \frac{c - b}{a}
MfrDB/MfrDB0187	{x^{2}} + 2 x = 0
MfrDB/MfrDB0450	2 + 2 = 4
MfrDB/MfrDB2494	\frac{10 0 !}{9 7 ! \cdot 6 !}
MfrDB/MfrDB3247	\frac{3 x + y}{z} = ( \frac{A - 1}{{x^{2}} + {y^{2}}} )
MfrDB/MfrDB0285	2 + {2^{2}}
MfrDB/MfrDB2965	| \int\limits_{a}^{b} f ( x ) dx | \leq \int\limits_{a}^{b} | f ( x ) | dx
MfrDB/MfrDB2894	\lim_{n \to \infty} \frac{n !}{\sqrt{2 \pi n} ( \frac{n}{e} )} = 1
MfrDB/MfrDB3079	\frac{3 x + y}{z} = ( \frac{A - 1}{{x^{2}} + {y^{2}}} )
MfrDB/MfrDB1040	a + b i = x
MfrDB/MfrDB3172	\sum_{n = 1}^{\infty} {( \frac{\sum_{i = 1}^{n} a_{i}}{n} )^{p}} \lt {( \frac{p}{p - 1} )^{p}} \sum_{n = 1}^{\infty} {a_{n}^{p}}
MfrDB/MfrDB3189	{( 1 + x )^{r}} \geq 1 + r x
MfrDB/MfrDB2941	3 {a^{2}} {b^{3}} + 5 {a^{3}} {b^{2}} - \frac{{a^{5}} {b^{8}}}{2}
MfrDB/MfrDB1319	a x + b \lt c
MfrDB/MfrDB1972	\frac{{T_{1}^{2}}}{{T_{2}^{2}}} = \frac{{a_{1}^{3}}}{{a_{2}^{3}}}
MfrDB/MfrDB0054	\frac{1}{2} + \frac{1}{3} + \frac{1}{4} = \frac{6 + 4 + 3}{12} = \frac{13}{12}
MfrDB/MfrDB1917	\sqrt[3]{\frac{{z^{3}} + 2}{\sqrt{z} + 1}}
MfrDB/MfrDB3545	v_{c} = v_{c - 1} ( \frac{r - c}{c} )
MfrDB/MfrDB1883	\lim_{n \to \infty} | x_{n + 1} - x_{n} |
MfrDB/MfrDB1679	\frac{{x^{4}}}{{2^{3}}} - {( \frac{2}{x} )^{- 4}}
MfrDB/MfrDB1863	\int \cos t d t = \sin t
MfrDB/MfrDB1792	\frac{{x^{4}}}{{2^{3}}} - {( \frac{2}{x} )^{- 4}}
MfrDB/MfrDB3556	a x + b \lt c
MfrDB/MfrDB2878	\int\limits_{0}^{\infty} \frac{\sin^{2} x}{{x^{2}}} dx = \frac{\pi}{2}
MfrDB/MfrDB3322	2 l o g ( x - 3 ) = l o g ( 5 - x )
MfrDB/MfrDB1831	( {y^{4}} - 1 ) / ( {y^{2}} - 1 )
MfrDB/MfrDB2912	| a - b | \leq | a - c | + | c - b |
MfrDB/MfrDB1885	\lim_{n \to \infty} \frac{{n^{2}} + 3 n}{2 {n^{2}} + 1} = \frac{1}{2}
MfrDB/MfrDB1451	5 0 ! \cdot n = 4 8 !
MfrDB/MfrDB3146	\frac{3 x + y}{z} = ( \frac{A - 1}{{x^{2}} + {y^{2}}} )
MfrDB/MfrDB2143	\frac{{T_{1}^{2}}}{{T_{2}^{2}}} = \frac{{a_{1}^{3}}}{{a_{2}^{3}}}
MfrDB/MfrDB1581	\int\limits_{o}^{R} \frac{2 x d x}{1 + {x^{2}}} = \log ( 1 + {R^{2}} )
MfrDB/MfrDB2863	\lim_{n \to \infty} \frac{1}{{n^{p}}} = 0
MfrDB/MfrDB1786	{x^{y}} - {y^{x}}
MfrDB/MfrDB3385	\int\limits_{3}^{6} \int\limits_{2}^{4} 2 dx dy = 2 \cdot ( 6 - 3 ) \cdot ( 4 - 2 ) = 12
MfrDB/MfrDB1241	\frac{{x^{4}}}{{2^{3}}} - {( \frac{2}{x} )^{- 4}}
MfrDB/MfrDB1577	\int\limits_{a}^{b} f ( x ) dx = F ( b ) - F ( a )
MfrDB/MfrDB3025	\sum_{n = 0}^{\infty} f_{n} ( x )
MfrDB/MfrDB2082	{x^{y}} - {y^{x}}
MfrDB/MfrDB2625	\int\limits_{a}^{a} f ( x ) dx = 0
MfrDB/MfrDB2956	\frac{1}{{n^{2}}} \leq \frac{1}{n - 1} - \frac{1}{n}
MfrDB/MfrDB2907	f ( x , y ) = f_{1} ( x y ) + f_{2} ( \frac{x}{y} )
MfrDB/MfrDB3137	\int\limits_{3}^{6} \int\limits_{2}^{4} 2 dx dy = 2 \cdot ( 6 - 3 ) \cdot ( 4 - 2 ) = 12
MfrDB/MfrDB1748	| \sin z | = \sqrt{1 - \cos^{2} z}
MfrDB/MfrDB0092	p ( z ) = 3 \cdot ( z - a ) \cdot ( z - b ) \cdot ( z - c )
MfrDB/MfrDB2421	\int \cos t d t = \sin t
MfrDB/MfrDB2176	\sum_{m = 0}^{M} \sum_{n = 0}^{N} a_{m_{1} n}
MfrDB/MfrDB1869	\int {x^{n}} dx = \frac{{x^{n + 1}}}{n + 1} + C
MfrDB/MfrDB3433	\int\limits_{0}^{\infty} \sqrt{x} {e^{- x}} dx = \frac{1}{2} \sqrt{\pi}
MfrDB/MfrDB1276	\int\limits_{0}^{\infty} f ( x ) dx = \lim_{b \to \infty} \int\limits_{0}^{b} f ( x ) dx
MfrDB/MfrDB3532	{( 1 + x )^{n}} = \sum_{k = 0}^{\infty} n k {x^{k}}
MfrDB/MfrDB3177	{( x + 1 )^{n + 1}} = ( x + 1 ) {( x + 1 )^{n}}
MfrDB/MfrDB3468	f ( x , y ) = f_{1} ( x y ) + f_{2} ( \frac{x}{y} )
MfrDB/MfrDB3298	v = v_{0} t - g {t^{2}}
MfrDB/MfrDB2827	f ( x ) \cdot h ( x ) = ( x + 1 ) ( 2 x - 3 )
MfrDB/MfrDB3205	{6^{6}} \cdot {6^{2}} = {( {6^{x}} )^{4}}
MfrDB/MfrDB2100	{2^{x + 1}} - {2^{x}} = 16
MfrDB/MfrDB2840	f^{'} ( x ) = \frac{1}{2 \sqrt{x}}
MfrDB/MfrDB3349	\int {x^{n}} dx = \frac{{x^{n + 1}}}{n + 1} + C
MfrDB/MfrDB3109	m ( b - a ) \leq \int\limits_{a}^{b} f ( x ) dx \leq M ( b - a )
MfrDB/MfrDB2944	m ( b - a ) \leq \int\limits_{a}^{b} f ( x ) dx \leq M ( b - a )
MfrDB/MfrDB1952	\int\limits_{0}^{1} \frac{{x^{3}}}{{e^{x}} - 1} dx = \frac{{\pi^{4}}}{15}
MfrDB/MfrDB2208	\sqrt{{x^{2}}} = | x |
MfrDB/MfrDB2882	\int\limits_{0}^{1} \sqrt{x} dx
MfrDB/MfrDB2057	f ( x ) = {x^{n}}
MfrDB/MfrDB3837	{( x + 1 )^{n + 1}} = ( x + 1 ) {( x + 1 )^{n}}
MfrDB/MfrDB1459	2 \log ( x - 3 ) = \log ( 5 - x )
MfrDB/MfrDB3327	\sqrt[3]{\frac{{z^{3}} + 2}{\sqrt{z} + 1}}
MfrDB/MfrDB2027	\sqrt{\frac{1}{n} \sum_{k = 1}^{n} {( a_{k} )^{2}}} \geq \frac{1}{n} \sum_{k = 1}^{n} a_{k}
MfrDB/MfrDB2547	F ( x , y , z ) = G ( x , y ) + H ( y , z ) + 21
MfrDB/MfrDB0647	y = x + 1
MfrDB/MfrDB0002	2 + 3
MfrDB/MfrDB2212	\sqrt{a} = {2^{- n}} \sqrt{{4^{n}} a}
MfrDB/MfrDB3451	\sin x = \sin ( x + 2 \pi k )
MfrDB/MfrDB1795	5 0 ! \cdot n = 4 8 !
MfrDB/MfrDB1255	a_{n} = a_{1} \cdot {q^{n - 1}}
MfrDB/MfrDB1263	\sum_{i = 1}^{n} i = \frac{1}{2} n ( n + 1 )
MfrDB/MfrDB2445	f ( x , y ) = \frac{x}{y} + x y
MfrDB/MfrDB1438	\frac{{2^{5}}}{3 + 1}
MfrDB/MfrDB2515	\int\limits_{0}^{\infty} \sqrt{x} {e^{- x}} dx = \frac{1}{2} \sqrt{\pi}
MfrDB/MfrDB3560	\sqrt{{x^{2}}} = | x |
MfrDB/MfrDB1628	\sqrt{\frac{1 - a}{5}}
MfrDB/MfrDB1015	{( a + b )^{2}} = {a^{2}} + {b^{2}} + 2 a b
MfrDB/MfrDB2775	\cos^{3} y = \frac{1}{4} ( \cos 3 y + 3 \cos y )
MfrDB/MfrDB1280	s = s_{0} t + \frac{1}{2} a {t^{2}}
MfrDB/MfrDB3384	3 {a^{2}} {b^{3}} + 5 {a^{3}} {b^{2}} - \frac{{a^{5}} {b^{8}}}{2}
MfrDB/MfrDB1729	E = E_{k} + E_{p}
MfrDB/MfrDB3538	\lim_{n \to \infty} ( \sqrt{n + 2} - \sqrt{n} ) = 0
MfrDB/MfrDB3369	| \sin z | = \sqrt{1 - \cos^{2} z}
MfrDB/MfrDB3249	\sin x = \sin ( x + 2 \pi k )
MfrDB/MfrDB2079	1234 + 5678 \gt 90
MfrDB/MfrDB1470	\sum_{i = 1}^{n} i = \frac{1}{2} n ( n + 1 )
MfrDB/MfrDB2959	\sum_{n = 0}^{\infty} f_{n} ( x )
MfrDB/MfrDB1902	3 x - 5 \lt - 2
MfrDB/MfrDB3867	v = a \cdot b \cdot c
MfrDB/MfrDB2026	\sum_{m = 0}^{M} \sum_{n = 0}^{N} a_{m , n}
MfrDB/MfrDB0082	x ( t ) = a + r \cdot \cos ( v t )
MfrDB/MfrDB2491	( {y^{4}} - 1 ) / ( {y^{2}} - 1 )
MfrDB/MfrDB0401	14 - 2
MfrDB/MfrDB1888	F ( x , y , z ) = G ( x , y ) + H ( y , z ) + 21
MfrDB/MfrDB1251	{6^{6}} \cdot {6^{2}} = {( {6^{x}} )^{4}}
MfrDB/MfrDB3115	\int\limits_{0}^{\infty} f ( x ) dx = \lim_{b \to \infty} \int\limits_{0}^{b} f ( x ) dx
MfrDB/MfrDB1696	s_{n} = \sum_{k = 1}^{n} a_{k}
MfrDB/MfrDB1425	1 + 1 = 2
MfrDB/MfrDB2889	17 + 42
MfrDB/MfrDB2438	\lim_{n \to \infty} x_{n} = L
MfrDB/MfrDB0072	a + b = b + a
MfrDB/MfrDB3279	\lim_{n \to \infty} ( \frac{x_{n}}{y_{n}} ) = \frac{L_{1}}{L_{2}}
MfrDB/MfrDB2095	\frac{5 x - 7}{3} \leq 2 x + 5
MfrDB/MfrDB1444	{( 12 - x )^{2}}
MfrDB/MfrDB0001	1 + 2
MfrDB/MfrDB3207	\lim_{x \to c} f ( x ) = f ( c )
MfrDB/MfrDB0011	s = \frac{1}{2} a {t^{2}}
MfrDB/MfrDB3124	F ( x , y , z ) = G ( x , y ) + H ( y , z ) + 21
MfrDB/MfrDB1983	g ( 2 , 3 , 4 ) = 3 {4^{- 3}}
MfrDB/MfrDB3904	\frac{b}{{a^{2}} - a} - \frac{b}{a - 1}
MfrDB/MfrDB1908	{2^{x + 1}} - {2^{x}} = 16
MfrDB/MfrDB2427	\int {x^{n}} dx = \frac{{x^{n + 1}}}{n + 1} + C
MfrDB/MfrDB0050	1 = \sin^{2} x + \cos^{2} x
MfrDB/MfrDB3324	a_{n} = a_{1} + ( n - 1 ) d
MfrDB/MfrDB3391	\lim_{x \to c} f ( x ) = f ( c )
MfrDB/MfrDB2051	x + y = 12
MfrDB/MfrDB1815	\frac{{2^{5}}}{3 + 1}
MfrDB/MfrDB1249	3 x - 5 \lt - 2
MfrDB/MfrDB1832	\frac{\sqrt{99 {x^{7}}}}{11 {x^{3}}}
MfrDB/MfrDB0191	5 + 5 = 10
MfrDB/MfrDB0666	x = \sum a + \sum b
MfrDB/MfrDB3808	\sin x + \sin y = 2 \sin ( \frac{x + y}{2} ) \cos ( \frac{x - y}{2} )
MfrDB/MfrDB3239	\int\limits_{3}^{6} \int\limits_{2}^{4} 2 dx dy = 2 \cdot ( 6 - 3 ) \cdot ( 4 - 2 ) = 12
MfrDB/MfrDB3024	g ( x , y ) = \sqrt[3]{x - y} + \sqrt{| x + y |}
MfrDB/MfrDB0266	f = {a^{2}}
MfrDB/MfrDB1044	2 + 3
MfrDB/MfrDB2217	E = m {c^{2}}
MfrDB/MfrDB2900	3 {a^{2}} {b^{3}} + 5 {a^{3}} {b^{2}} - \frac{{a^{5}} {b^{8}}}{2}
MfrDB/MfrDB2213	| a + i b | = \sqrt{{x^{2}} + {y^{2}}}
MfrDB/MfrDB1278	\int {x^{n}} dx = \frac{{x^{n + 1}}}{n + 1} + C
MfrDB/MfrDB2276	V = a \cdot b \cdot c
MfrDB/MfrDB3052	\int\limits_{3}^{6} \int\limits_{2}^{4} 2 dx dy = 2 \cdot ( 6 - 3 ) \cdot ( 4 - 2 ) = 12
MfrDB/MfrDB1789	{( a )^{- 1}} - 1
MfrDB/MfrDB1877	v_{p} = \sqrt{\frac{2 k M_{z}}{R_{z} + h}} = \sqrt{2} v_{k}
MfrDB/MfrDB2869	\sum_{n = 1}^{\infty} ( b_{n} - b_{n + 1} )
MfrDB/MfrDB3046	{( 1 + x )^{r}} \geq 1 + r x
MfrDB/MfrDB1788	{( 12 - x )^{2}}
MfrDB/MfrDB3533	E = E_{k} + E_{p}
MfrDB/MfrDB2104	\sqrt[3]{\frac{{z^{3}} + 2}{\sqrt{z} + 1}}
MfrDB/MfrDB0023	\frac{\frac{1 + \frac{1}{2}}{3} + \frac{1}{4}}{\frac{1}{3} + 1 + \frac{2}{4}}
MfrDB/MfrDB0122	{1^{2}} + 3
MfrDB/MfrDB3489	V = a \cdot b \cdot c
MfrDB/MfrDB3831	\sqrt{a} = {2^{- n}} \sqrt{{4^{n}} a}
MfrDB/MfrDB0470	{x^{2}} + {y^{2}} = 5
MfrDB/MfrDB3387	v_{c} = v_{c - 1} ( \frac{r - c}{c} )
MfrDB/MfrDB2298	a_{n} = a_{1} \cdot {q^{n - 1}}
MfrDB/MfrDB2114	\int\limits_{0}^{1} \frac{{x^{3}}}{{e^{x}} - 1} dx = \frac{{\pi^{4}}}{15}
MfrDB/MfrDB1633	\frac{( z - 2 )}{( 7 - z )}
MfrDB/MfrDB1964	t = \frac{t_{0}}{\sqrt{1 - \frac{{v^{2}}}{{c^{2}}}}}
MfrDB/MfrDB2520	\int\limits_{0}^{1} \sqrt{x} dx
MfrDB/MfrDB1943	\sqrt{a} = {2^{- n}} \sqrt{{4^{n}} a}
MfrDB/MfrDB0979	4 \pi {r^{2}}
MfrDB/MfrDB3067	\sqrt[n]{\frac{n + 1}{{( n - 1 )^{2}}}}
