MfrDB2271	( x + y ) z = x z + y z
MfrDB3448	g ( 2 , 3 , 4 ) = 3 {4^{- 3}}
formulaire029-equation056	\log_ac
2009213-139-101	 { { \mbox { k } - \mbox { a } } = { \mbox { h } - f } } 
TrainData2_12_sub_15	\left( x^{3} - x^{2} - x \right) \left( 2 x - 7 \right)
formulaire018-equation058	2^2 + 1
formulaire046-equation021	X= \frac{251}{351}
200923-1253-181	 \sum { \mu } 
MfrDB1459	2 \log ( x - 3 ) = \log ( 5 - x )
TrainData2_7_sub_1	x_{1} + x_{2} = x_{3}
2009220-1327-45	 \left ( \lambda \right ) 
TrainData2_1_sub_11	\sqrt{x - y - z + x^{2} + y^{2} + z^{2}}
formulaire016-equation035	91 + ((147  115) \times 97) \leq 215
formulaire019-equation056	k = i_2
MfrDB0001	1 + 2
MfrDB3034	\lim_{n \to \infty} ( x_{n}  y_{n} ) = L_{1}  L_{2}
200923-131-58	 \sum { \mbox { q } } 
200923-1556-226	 { \cdots + { \mbox { C } \theta } } 
200923-1553-266	 \lambda 
200926-131-167	 \mbox { vF } 
2009212-952-80	 e ^ { \int x ^ 2 d x } 
200922-949-128	 \mbox { T } 
KME2G3_20_sub_26	x_1 \times x_2 \times x_3 \times x_4 = X
TrainData2_12_sub_13	\frac{\sin \theta + \cos \theta + \tan \theta}{x + y + z}
MfrDB3546	\sum_{m = 0}^{M} \sum_{n = 0}^{N} a_{m , n}
TrainData2_17_sub_15	\left( x^{3} - x^{2} - x \right) \left( 2 x - 7 \right)
formulaire029-equation016	1^2 + 7^2 + 6^2=86
formulaire010-equation071	\frac{az^{-1} }{ (1-a z^{-1})^2 }
MfrDB3219	f ( x , y ) = f_{1} ( x y ) + f_{2} ( \frac{x}{y} )
118_em_238	I=10
formulaire028-equation043	a_5 = 14
118_Fabricio	P(x) = \sum_{i=0}^{n} a_j x^j
formulaire039-equation050	(62 \times (144 - 55)) \times ((143 \times 162) - 32) \geq 127653411
formulaire014-equation014	\lim_{x \rightarrow a}\frac{f(x)}{g(x)} = 1
rit_4230_4	 \tan x = \frac {\sin x} {\cos x} 
507_em_68	3x^3 e^{3x}
200923-131-27	 { \mbox { A } } ^ { { \mbox { C } + \mbox { R } } } 
MfrDB1287	\frac{{T_{1}^{2}}}{{T_{2}^{2}}} = \frac{{a_{1}^{3}}}{{a_{2}^{3}}}
MfrDB1634	f ( x ) = {( x - 1 )^{p}} \cdot x
200922-1017-29	 { \mbox { g } { \mbox { i } m } } 
116_em_184	E = F_e \times l = \frac {1}{2} m v^2
formulaire037-equation041	f(r) = 0
TrainData2_18_sub_1	x_{1} + x_{2} = x_{3}
MfrDB2386	{( 12 - x )^{2}}
200923-131-11	 \sqrt { { \mbox { h } - \mbox { X } } } 
formulaire028-equation048	s^{n-2}
KME2G3_6_sub_61	\int ( 2^x - 3 e^x ) d x
124_em_398	L_0 = \int_0^{x_0} \sqrt {1 + \frac{9a^2}4 x} \mathrm d x
200926-131-210	 { { v } _ { a } \Delta } 
200923-1253-234	 { - \int \mbox { a } dF } 
34_em_247	\left( \sum_{k=1}^n a_k \right)^{\frac{1}{2}} \leq \sum_{k=1}^n a_k^{\frac{1}{2}} \!
formulaire035-equation071	((-1)^nn)
95_leo	b= c \sin B = c \cos A
formulaire030-equation061	a = -1 \times 9
20_em_29	(-\infty,\infty) \!
MfrDB3403	{( 12 - x )^{2}}
37_em_8	\tan(3x)=\frac{3\tan(x)-\tan^{3}(x)}{1-3\tan^{2}(x)}
TrainData2_26_sub_9	\sqrt{b^{2} - 4 a c}
formulaire039-equation066	y(x)=x^2-n
TrainData2_14_sub_17	x_{1} - x_{2} + y_{1} - y_{2} + z_{1} - z_{2}
MfrDB1457	\log 5 + \log 4 x = 2
200922-1017-157	 { - \left ( \mbox { S } \right ) } 
formulaire009-equation017	v_2 = j^2{{e}}^{\frac{-2i\pi}{9}}
32_em_217	\sqrt{-1}
TrainData2_14_sub_49	1 + \frac{1}{1 !} + \frac{1}{2 !} + \frac{1}{3 !} + \frac{1}{4 !}
KME2G3_17_sub_65	[ \frac 2 3 x^{\frac 3 2} ]_0^1
MfrDB2151	\lim_{n \to \infty} ( \sqrt{n + 2} - \sqrt{n} ) = 0
502_em_2	492
KME2G3_6_sub_3	e_1^2 + e_2^3 + e_3^4 + e_4^5
2009212-1031-137	 \mbox { b } 
118_Frank	P(x) = \sum_{i=0}^{n} a_j x^j
131_user0	f(x) = a_nx^n + a_{n-1}x^{n-1}+\cdots+a_1x + a_0
MfrDB0401	14 - 2
MfrDB3441	\int\limits_{0}^{\infty} f ( x ) dx = \lim_{b \to \infty} \int\limits_{0}^{b} f ( x ) dx
002-equation007	y^n<x B^k
MfrDB1587	t = \frac{t_{0}}{\sqrt{1 - \frac{{v^{2}}}{{c^{2}}}}}
26_em_85	\log_ug \!
2009210-947-5	 { { - I } - { w - \mbox { n } } } 
122_em_344	w = w( r,t)
2009210-947-79	 \frac { \frac { \frac { x_4 } { x_3 } } { x_2 } } { x_1 } 
32_em_204	\pm \sqrt x
MfrDB1745	\sin \frac{\pi}{4} = \cos \frac{\pi}{4} = \frac{\sqrt{2}}{2}
200923-1254-335	 { \mbox { G } + 6.2 } 
2009213-137-20	 \frac { \sin \left ( x \right ) } { \cos \left ( x \right ) } = \tan \left ( x \right ) 
MfrDB1708	\int\limits_{0}^{1} \frac{{x^{3}}}{{e^{x}} - 1} dx = \frac{{\pi^{4}}}{15}
TrainData1_8_sub_24	a \left( n \right) = \sum^{n}_{k = 1} \left( - 1 \right)^{n - k} k !
TrainData2_1_sub_17	x_{1} - x_{2} + y_{1} - y_{2} + z_{1} - z_{2}
MfrDB2907	f ( x , y ) = f_{1} ( x y ) + f_{2} ( \frac{x}{y} )
90_daniel	y = r \sin \theta
TrainData2_20_sub_9	\sqrt{b^{2} - 4 a c}
MfrDB1668	\frac{{2^{5}}}{3 + 1}
formulaire027-equation063	c_{12}
200923-1251-57	 { { f - \mbox { R } } = \sum { \mbox { z } } } 
formulaire027-equation001	\frac{7}{2}
MfrDB2503	{2^{x + 1}} - 2 x = 16
117_Frank	y^2 \pm \sqrt{u-p}\Bigg(y - \frac{q}{2(u-p)} \Bigg) + \frac{u}{2} = 0
110_Frank	\frac{1}{\frac{1}{2}\Big( \frac{1}{a} + \frac{1}{b}\Big)} = \frac{2ab}{a+b}
formulaire035-equation036	(x-2)
200924-1312-149	 { - \mbox { t } } 
rit_425_4	 h \rightarrow \infty 
MfrDB1728	\frac{{T_{1}^{2}}}{{T_{2}^{2}}} = \frac{{a_{1}^{3}}}{{a_{2}^{3}}}
70_leo	\cos \theta = \frac{x}{\sqrt{x^2 + y^2}}
96_miguel	y = a S(t) = a \int_0^{t} \sin(\frac{1}{2}\pi s^2) ds
KME2G3_19_sub_81	\pi \int_c^d \{ g ( y ) \}^2 d y
formulaire022-equation071	e^{i \pi}=-1
106_Frank	y^4 + y + 1 = 0
TrainData2_6_sub_61	\int \left( 2^{x} - 3 e^{x} \right) d x
508_em_81	c_1+c_2+c_3
70_Fabricio	\cos \theta = \frac{x}{\sqrt{x^2 + y^2}}
MfrDB2208	\sqrt{{x^{2}}} = | x |
200923-131-117	 { { 5 b } \lt \int \mbox { E } de } 
200923-1251-26	 a + \frac { \sqrt { b + c } } { 2 } 
MfrDB3173	g ( x , y ) = \sqrt[3]{x - y} + \sqrt{| x + y |}
117_em_210	F_{-n}(x)=-\frac 1{n-1}x^{-n+1} + Cste = -\frac1{n-1}\frac 1{x^{n-1}}
KME1G3_3_sub_29	( a^2 + b^2 ) ( c^2 + d^2 ) \geq ( a c + b d )^2
200925-1126-148	 { \mbox { p } + 6.2 } 
TrainData2_0_sub_88	3 0 \times 2 9 x^{2 8}
formulaire006-equation003	\cos(a+b)= \cos(a) \cos(b) -\sin(a) \sin(b)
200922-947-115	 \left [ { \cdots - o } \right ] 
formulaire008-equation008	(2-1-1)
MfrDB0533	2 + 2
KME2G3_18_sub_96	[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
2009210-947-207	 Y 
TrainData2_7_sub_41	\frac{\tan \alpha - \tan \beta}{1 + \tan \alpha \tan \beta}
502_em_18	9{\sqrt{2}}
200926-131-21	 50.562 
200924-1331-146	 \mbox { k } \left ( \mbox { B } \right ) 
MfrDB0369	x + 1
MfrDB2559	\sin n
rit_4240_3	 4 \sqrt {3} 
200926-1617-135	 0.7 
200924-1312-298	 \mbox { r } 
200926-1617-106	 \frac { { k + { \mbox { i } \mbox { n } } } } { { \gamma - u } } 
504_em_40	2^{n-1}+2^{n-2}\cdots 2+1=2^{n}-1
MfrDB0979	4 \pi {r^{2}}
200922-949-269	 \sum _ { { X \gt a } } { { \alpha - c } } 
122_em_337	M(z)
MfrDB2112	\int\limits_{0}^{\infty} \sqrt{x} {e^{- x}} dx = \frac{\pi}{2}
formulaire036-equation022	s^2+st = 1
98_carlos	\cos \alpha = \frac{a}{\sqrt{a^2 + b^2 + c^2}}
23_em_67	2\left((x+2)^2 -4 +1\right)
rit_42150_3	 \frac {\pi} {7} 
formulaire017-equation069	q=-\sum_{i=1}^sl_i^2+\sum_{i=s+1}^rl_i^2
formulaire034-equation071	\beta \cos(\theta)
formulaire011-equation068	e^{X+Y}-e^{X} e^{Y}
200926-1550-152	 { - S } 
MfrDB1232	1234 + 5678 \gt 90
MfrDB1673	\frac{a_{1} + a_{2} + {a^{3}}}{1 - x}
RIT_2014_203	 \frac {\pi r ^ {2}} {2 \pi} 
formulaire024-equation068	n+1
MfrDB0191	5 + 5 = 10
formulaire027-equation019	(x, y, z)
115_em_143	\frac {V}{T} = \frac {nR}{p}
formulaire024-equation063	252 = 28 \times 9
KME2G3_2_sub_65	[ \frac 2 3 x^{\frac 3 2} ]_0^1
200923-1553-57	 5.3 
TrainData2_17_sub_49	1 + \frac{1}{1 !} + \frac{1}{2 !} + \frac{1}{3 !} + \frac{1}{4 !}
200922-949-237	 { \pi } ^ { { - { d \sum { \mbox { H } } } } } 
34_em_246	{v} = (v_x v_y v_z)
KME1G3_2_sub_29	( a^2 + b^2 ) ( c^2 + d^2 ) \geq ( a c + b d )^2
KME2G3_13_sub_22	x_x^x + y_y^y + z_z^z - x - y - z
124_caue	\sum_{i=1}^k \frac{x^{a_i}}{1-x^{b_i}} = \frac{1}{1-x}
200923-1251-248	 { { - u } - \sqrt { e } } 
KME2G3_6_sub_28	z_1^2 + 1^z - z_2^2 + 2^z
RIT_2014_122	 18 z 
rit_4280_4	 \sqrt {x ^ {2} + 6 x} + 4 
TrainData2_15_sub_15	\left( x^{3} - x^{2} - x \right) \left( 2 x - 7 \right)
formulaire004-equation057	(1-j)(m-n) = (-1-j)a+jb+c
110_caue	\frac{1}{\frac{1}{2}\Big( \frac{1}{a} + \frac{1}{b}\Big)} = \frac{2ab}{a+b}
KME2G3_19_sub_96	[ b^x \{ ( \frac a b )^x + 1 \} ]^{\frac 1 x}
TrainData2_0_sub_73	\alpha_{n + 1} - 3 \beta = \frac{2}{3} \alpha_{n} + \beta - 3 \beta
formulaire021-equation062	h(x)=f(x,y_{0}+t)-f(x,y_{0})
MfrDB3384	3 {a^{2}} {b^{3}} + 5 {a^{3}} {b^{2}} - \frac{{a^{5}} {b^{8}}}{2}
200923-1556-227	{{\cdots+\mbox{C}}\neq\mbox{V}}
115_em_146	p \neq q
formulaire032-equation053	n_1 = n_2 = \frac{1}{2} n_e
